isoCode,date,vaccine
CAN,2023-08-24,Medicago
CAN,2023-08-24,Moderna
CAN,2023-08-24,Novavax
CAN,2023-08-24,Oxford/AstraZeneca
CAN,2023-08-24,Pfizer/BioNTech
CAN,2023-08-25,Johnson&Johnson
CAN,2023-08-25,Medicago
CAN,2023-08-25,Moderna
CAN,2023-08-25,Novavax
CAN,2023-08-25,Oxford/AstraZeneca
CAN,2023-08-25,Pfizer/BioNTech
CAN,2023-08-26,Johnson&Johnson
CAN,2023-08-26,Medicago
CAN,2023-08-26,Moderna
CAN,2023-08-26,Novavax
CAN,2023-08-26,Oxford/AstraZeneca
CAN,2023-08-26,Pfizer/BioNTech
CAN,2023-08-27,Johnson&Johnson
CAN,2023-08-27,Medicago
CAN,2023-08-27,Moderna
CAN,2023-08-27,Novavax
CAN,2023-08-27,Oxford/AstraZeneca
CAN,2023-08-27,Pfizer/BioNTech
CAN,2023-08-28,Johnson&Johnson
CAN,2023-08-28,Medicago
CAN,2023-08-28,Moderna
CAN,2023-08-28,Novavax
CAN,2023-08-28,Oxford/AstraZeneca
CAN,2023-08-28,Pfizer/BioNTech
CAN,2023-08-29,Johnson&Johnson
CAN,2023-08-29,Medicago
CAN,2023-08-29,Moderna
CAN,2023-08-29,Novavax
CAN,2023-08-29,Oxford/AstraZeneca
CAN,2023-08-29,Pfizer/BioNTech
CAN,2023-08-30,Johnson&Johnson
CAN,2023-08-30,Medicago
CAN,2023-08-30,Moderna
CAN,2023-08-30,Novavax
CAN,2023-08-30,Oxford/AstraZeneca
CAN,2023-08-30,Pfizer/BioNTech
CAN,2023-08-31,Johnson&Johnson
CAN,2023-08-31,Medicago
CAN,2023-08-31,Moderna
CAN,2023-08-31,Novavax
CAN,2023-08-31,Oxford/AstraZeneca
CAN,2023-08-31,Pfizer/BioNTech
CAN,2023-09-01,Johnson&Johnson
CAN,2023-09-01,Medicago
CAN,2023-09-01,Moderna
CAN,2023-09-01,Novavax
CAN,2023-09-01,Oxford/AstraZeneca
CAN,2023-09-01,Pfizer/BioNTech
CAN,2023-09-02,Johnson&Johnson
CAN,2023-09-02,Medicago
CAN,2023-09-02,Moderna
CAN,2023-09-02,Novavax
CAN,2023-09-02,Oxford/AstraZeneca
CAN,2023-09-02,Pfizer/BioNTech
CAN,2023-09-03,Johnson&Johnson
CAN,2023-09-03,Medicago
CAN,2023-09-03,Moderna
CAN,2023-09-03,Novavax
CAN,2023-09-03,Oxford/AstraZeneca
CAN,2023-09-03,Pfizer/BioNTech
CAN,2023-09-04,Johnson&Johnson
CAN,2023-09-04,Medicago
CAN,2023-09-04,Moderna
CAN,2023-09-04,Novavax
CAN,2023-09-04,Oxford/AstraZeneca
CAN,2023-09-04,Pfizer/BioNTech
CAN,2023-09-05,Johnson&Johnson
CAN,2023-09-05,Medicago
CAN,2023-09-05,Moderna
CAN,2023-09-05,Novavax
CAN,2023-09-05,Oxford/AstraZeneca
CAN,2023-09-05,Pfizer/BioNTech
CAN,2023-09-06,Johnson&Johnson
CAN,2023-09-06,Medicago
CAN,2023-09-06,Moderna
CAN,2023-09-06,Novavax
CAN,2023-09-06,Oxford/AstraZeneca
CAN,2023-09-06,Pfizer/BioNTech
CAN,2023-09-07,Johnson&Johnson
CAN,2023-09-07,Medicago
CAN,2023-09-07,Moderna
CAN,2023-09-07,Novavax
CAN,2023-09-07,Oxford/AstraZeneca
CAN,2023-09-07,Pfizer/BioNTech
CAN,2023-09-08,Johnson&Johnson
CAN,2023-09-08,Medicago
CAN,2023-09-08,Moderna
CAN,2023-09-08,Novavax
CAN,2023-09-08,Oxford/AstraZeneca
CAN,2023-09-08,Pfizer/BioNTech
CAN,2023-09-09,Johnson&Johnson
CAN,2023-09-09,Medicago
CAN,2023-09-09,Moderna
CAN,2023-09-09,Novavax
CAN,2023-09-09,Oxford/AstraZeneca
CAN,2023-09-09,Pfizer/BioNTech
CAN,2023-09-10,Johnson&Johnson
CAN,2023-09-10,Medicago
CAN,2023-09-10,Moderna
CAN,2023-09-10,Novavax
CAN,2023-09-10,Oxford/AstraZeneca
CAN,2023-09-10,Pfizer/BioNTech
CAN,2023-09-11,Johnson&Johnson
CAN,2023-09-11,Medicago
CAN,2023-09-11,Moderna
CAN,2023-09-11,Novavax
CAN,2023-09-11,Oxford/AstraZeneca
CAN,2023-09-11,Pfizer/BioNTech
CAN,2023-09-12,Johnson&Johnson
CAN,2023-09-12,Medicago
CAN,2023-09-12,Moderna
CAN,2023-09-12,Novavax
CAN,2023-09-12,Oxford/AstraZeneca
CAN,2023-09-12,Pfizer/BioNTech
CAN,2023-09-13,Johnson&Johnson
CAN,2023-09-13,Medicago
CAN,2023-09-13,Moderna
CAN,2023-09-13,Novavax
CAN,2023-09-13,Oxford/AstraZeneca
CAN,2023-09-13,Pfizer/BioNTech
CAN,2023-09-14,Johnson&Johnson
CAN,2023-09-14,Medicago
CAN,2023-09-14,Moderna
CAN,2023-09-14,Novavax
CAN,2023-09-14,Oxford/AstraZeneca
CAN,2023-09-14,Pfizer/BioNTech
CAN,2023-09-15,Johnson&Johnson
CAN,2023-09-15,Medicago
CAN,2023-09-15,Moderna
CAN,2023-09-15,Novavax
CAN,2023-09-15,Oxford/AstraZeneca
CAN,2023-09-15,Pfizer/BioNTech
CAN,2023-09-16,Johnson&Johnson
CAN,2023-09-16,Medicago
CAN,2023-09-16,Moderna
CAN,2023-09-16,Novavax
CAN,2023-09-16,Oxford/AstraZeneca
CAN,2023-09-16,Pfizer/BioNTech
CAN,2023-09-17,Johnson&Johnson
CAN,2023-09-17,Medicago
CAN,2023-09-17,Moderna
CAN,2023-09-17,Novavax
CAN,2023-09-17,Oxford/AstraZeneca
CAN,2023-09-17,Pfizer/BioNTech
CAN,2023-09-18,Johnson&Johnson
CAN,2023-09-18,Medicago
CAN,2023-09-18,Moderna
CAN,2023-09-18,Novavax
CAN,2023-09-18,Oxford/AstraZeneca
CAN,2023-09-18,Pfizer/BioNTech
CAN,2023-09-19,Johnson&Johnson
CAN,2023-09-19,Medicago
CAN,2023-09-19,Moderna
CAN,2023-09-19,Novavax
CAN,2023-09-19,Oxford/AstraZeneca
CAN,2023-09-19,Pfizer/BioNTech
CAN,2023-09-20,Johnson&Johnson
CAN,2023-09-20,Medicago
CAN,2023-09-20,Moderna
CAN,2023-09-20,Novavax
CAN,2023-09-20,Oxford/AstraZeneca
CAN,2023-09-20,Pfizer/BioNTech
CAN,2023-09-21,Johnson&Johnson
CAN,2023-09-21,Medicago
CAN,2023-09-21,Moderna
CAN,2023-09-21,Novavax
CAN,2023-09-21,Oxford/AstraZeneca
CAN,2023-09-21,Pfizer/BioNTech
CAN,2023-09-22,Johnson&Johnson
CAN,2023-09-22,Medicago
CAN,2023-09-22,Moderna
CAN,2023-09-22,Novavax
CAN,2023-09-22,Oxford/AstraZeneca
CAN,2023-09-22,Pfizer/BioNTech
CAN,2023-09-23,Johnson&Johnson
CAN,2023-09-23,Medicago
CAN,2023-09-23,Moderna
CAN,2023-09-23,Novavax
CAN,2023-09-23,Oxford/AstraZeneca
CAN,2023-09-23,Pfizer/BioNTech
CAN,2023-09-24,Johnson&Johnson
CAN,2023-09-24,Medicago
CAN,2023-09-24,Moderna
CAN,2023-09-24,Novavax
CAN,2023-09-24,Oxford/AstraZeneca
CAN,2023-09-24,Pfizer/BioNTech
CAN,2023-09-25,Johnson&Johnson
CAN,2023-09-25,Medicago
CAN,2023-09-25,Moderna
CAN,2023-09-25,Novavax
CAN,2023-09-25,Oxford/AstraZeneca
CAN,2023-09-25,Pfizer/BioNTech
CAN,2023-09-26,Johnson&Johnson
CAN,2023-09-26,Medicago
CAN,2023-09-26,Moderna
CAN,2023-09-26,Novavax
CAN,2023-09-26,Oxford/AstraZeneca
CAN,2023-09-26,Pfizer/BioNTech
CAN,2023-09-27,Johnson&Johnson
CAN,2023-09-27,Medicago
CAN,2023-09-27,Moderna
CAN,2023-09-27,Novavax
CAN,2023-09-27,Oxford/AstraZeneca
CAN,2023-09-27,Pfizer/BioNTech
CAN,2023-09-28,Johnson&Johnson
CAN,2023-09-28,Medicago
CAN,2023-09-28,Moderna
CAN,2023-09-28,Novavax
CAN,2023-09-28,Oxford/AstraZeneca
CAN,2023-09-28,Pfizer/BioNTech
CAN,2023-09-29,Johnson&Johnson
CAN,2023-09-29,Medicago
CAN,2023-09-29,Moderna
CAN,2023-09-29,Novavax
CAN,2023-09-29,Oxford/AstraZeneca
CAN,2023-09-29,Pfizer/BioNTech
CAN,2023-09-30,Johnson&Johnson
CAN,2023-09-30,Medicago
CAN,2023-09-30,Moderna
CAN,2023-09-30,Novavax
CAN,2023-09-30,Oxford/AstraZeneca
CAN,2023-09-30,Pfizer/BioNTech
CAN,2023-10-01,Johnson&Johnson
CAN,2023-10-01,Medicago
CAN,2023-10-01,Moderna
CAN,2023-10-01,Novavax
CAN,2023-10-01,Oxford/AstraZeneca
CAN,2023-10-01,Pfizer/BioNTech
CAN,2023-10-02,Johnson&Johnson
CAN,2023-10-02,Medicago
CAN,2023-10-02,Moderna
CAN,2023-10-02,Novavax
CAN,2023-10-02,Oxford/AstraZeneca
CAN,2023-10-02,Pfizer/BioNTech
CAN,2023-10-03,Johnson&Johnson
CAN,2023-10-03,Medicago
CAN,2023-10-03,Moderna
CAN,2023-10-03,Novavax
CAN,2023-10-03,Oxford/AstraZeneca
CAN,2023-10-03,Pfizer/BioNTech
CAN,2023-10-04,Johnson&Johnson
CAN,2023-10-04,Medicago
CAN,2023-10-04,Moderna
CAN,2023-10-04,Novavax
CAN,2023-10-04,Oxford/AstraZeneca
CAN,2023-10-04,Pfizer/BioNTech
CAN,2023-10-05,Johnson&Johnson
CAN,2023-10-05,Medicago
CAN,2023-10-05,Moderna
CAN,2023-10-05,Novavax
CAN,2023-10-05,Oxford/AstraZeneca
CAN,2023-10-05,Pfizer/BioNTech
CAN,2023-10-06,Johnson&Johnson
CAN,2023-10-06,Medicago
CAN,2023-10-06,Moderna
CAN,2023-10-06,Novavax
CAN,2023-10-06,Oxford/AstraZeneca
CAN,2023-10-06,Pfizer/BioNTech
CAN,2023-10-07,Johnson&Johnson
CAN,2023-10-07,Medicago
CAN,2023-10-07,Moderna
CAN,2023-10-07,Novavax
CAN,2023-10-07,Oxford/AstraZeneca
CAN,2023-10-07,Pfizer/BioNTech
CAN,2023-10-08,Johnson&Johnson
CAN,2023-10-08,Medicago
CAN,2023-10-08,Moderna
CAN,2023-10-08,Novavax
CAN,2023-10-08,Oxford/AstraZeneca
CAN,2023-10-08,Pfizer/BioNTech
CAN,2023-10-09,Johnson&Johnson
CAN,2023-10-09,Medicago
CAN,2023-10-09,Moderna
CAN,2023-10-09,Novavax
CAN,2023-10-09,Oxford/AstraZeneca
CAN,2023-10-09,Pfizer/BioNTech
CAN,2023-10-10,Johnson&Johnson
CAN,2023-10-10,Medicago
CAN,2023-10-10,Moderna
CAN,2023-10-10,Novavax
CAN,2023-10-10,Oxford/AstraZeneca
CAN,2023-10-10,Pfizer/BioNTech
CAN,2023-10-11,Johnson&Johnson
CAN,2023-10-11,Medicago
CAN,2023-10-11,Moderna
CAN,2023-10-11,Novavax
CAN,2023-10-11,Oxford/AstraZeneca
CAN,2023-10-11,Pfizer/BioNTech
CAN,2023-10-13,Johnson&Johnson
CAN,2023-10-13,Medicago
CAN,2023-10-13,Moderna
CAN,2023-10-13,Novavax
CAN,2023-10-13,Oxford/AstraZeneca
CAN,2023-10-13,Pfizer/BioNTech
CAN,2023-10-14,Johnson&Johnson
CAN,2023-10-14,Medicago
CAN,2023-10-14,Moderna
CAN,2023-10-14,Novavax
CAN,2023-10-14,Oxford/AstraZeneca
CAN,2023-10-14,Pfizer/BioNTech
CAN,2023-10-15,Johnson&Johnson
CAN,2023-10-15,Medicago
CAN,2023-10-15,Moderna
CAN,2023-10-15,Novavax
CAN,2023-10-15,Oxford/AstraZeneca
CAN,2023-10-15,Pfizer/BioNTech
CAN,2023-10-16,Johnson&Johnson
CAN,2023-10-16,Medicago
CAN,2023-10-16,Moderna
CAN,2023-10-16,Novavax
CAN,2023-10-16,Oxford/AstraZeneca
CAN,2023-10-16,Pfizer/BioNTech
CAN,2023-10-17,Johnson&Johnson
CAN,2023-10-17,Medicago
CAN,2023-10-17,Moderna
CAN,2023-10-17,Novavax
CAN,2023-10-17,Oxford/AstraZeneca
CAN,2023-10-17,Pfizer/BioNTech
CAN,2023-10-18,Johnson&Johnson
CAN,2023-10-18,Medicago
CAN,2023-10-18,Moderna
CAN,2023-10-18,Novavax
CAN,2023-10-18,Oxford/AstraZeneca
CAN,2023-10-18,Pfizer/BioNTech
CAN,2023-10-19,Johnson&Johnson
CAN,2023-10-19,Medicago
CAN,2023-10-19,Moderna
CAN,2023-10-19,Novavax
CAN,2023-10-19,Oxford/AstraZeneca
CAN,2023-10-19,Pfizer/BioNTech
CAN,2023-10-20,Johnson&Johnson
CAN,2023-10-20,Medicago
CAN,2023-10-20,Moderna
CAN,2023-10-20,Novavax
CAN,2023-10-20,Oxford/AstraZeneca
CAN,2023-10-20,Pfizer/BioNTech
CAN,2023-10-21,Johnson&Johnson
CAN,2023-10-21,Medicago
CAN,2023-10-21,Moderna
CAN,2023-10-21,Novavax
CAN,2023-10-21,Oxford/AstraZeneca
CAN,2023-10-21,Pfizer/BioNTech
CAN,2023-10-22,Johnson&Johnson
CAN,2023-10-22,Medicago
CAN,2023-10-22,Moderna
CAN,2023-10-22,Novavax
CAN,2023-10-22,Oxford/AstraZeneca
CAN,2023-10-22,Pfizer/BioNTech
CAN,2023-10-23,Johnson&Johnson
CAN,2023-10-23,Medicago
CAN,2023-10-23,Moderna
CAN,2023-10-23,Novavax
CAN,2023-10-23,Oxford/AstraZeneca
CAN,2023-10-23,Pfizer/BioNTech
CAN,2023-10-24,Johnson&Johnson
CAN,2023-10-24,Medicago
CAN,2023-10-24,Moderna
CAN,2023-10-24,Novavax
CAN,2023-10-24,Oxford/AstraZeneca
CAN,2023-10-24,Pfizer/BioNTech
CAN,2023-10-25,Johnson&Johnson
CAN,2023-10-25,Medicago
CAN,2023-10-25,Moderna
CAN,2023-10-25,Novavax
CAN,2023-10-25,Oxford/AstraZeneca
CAN,2023-10-25,Pfizer/BioNTech
CAN,2023-10-26,Johnson&Johnson
CAN,2023-10-26,Medicago
CAN,2023-10-26,Moderna
CAN,2023-10-26,Novavax
CAN,2023-10-26,Oxford/AstraZeneca
CAN,2023-10-26,Pfizer/BioNTech
CAN,2023-10-27,Johnson&Johnson
CAN,2023-10-27,Medicago
CAN,2023-10-27,Moderna
CAN,2023-10-27,Novavax
CAN,2023-10-27,Oxford/AstraZeneca
CAN,2023-10-27,Pfizer/BioNTech
CAN,2023-10-28,Johnson&Johnson
CAN,2023-10-28,Medicago
CAN,2023-10-28,Moderna
CAN,2023-10-28,Novavax
CAN,2023-10-28,Oxford/AstraZeneca
CAN,2023-10-28,Pfizer/BioNTech
CAN,2023-10-29,Johnson&Johnson
CAN,2023-10-29,Medicago
CAN,2023-10-29,Moderna
CAN,2023-10-29,Novavax
CAN,2023-10-29,Oxford/AstraZeneca
CAN,2023-10-29,Pfizer/BioNTech
CAN,2023-10-30,Johnson&Johnson
CAN,2023-10-30,Medicago
CAN,2023-10-30,Moderna
CAN,2023-10-30,Novavax
CAN,2023-10-30,Oxford/AstraZeneca
CAN,2023-10-30,Pfizer/BioNTech
CAN,2023-10-31,Johnson&Johnson
CAN,2023-10-31,Medicago
CAN,2023-10-31,Moderna
CAN,2023-10-31,Novavax
CAN,2023-10-31,Oxford/AstraZeneca
CAN,2023-10-31,Pfizer/BioNTech
CAN,2023-11-01,Johnson&Johnson
CAN,2023-11-01,Medicago
CAN,2023-11-01,Moderna
CAN,2023-11-01,Novavax
CAN,2023-11-01,Oxford/AstraZeneca
CAN,2023-11-01,Pfizer/BioNTech
CAN,2023-11-02,Johnson&Johnson
CAN,2023-11-02,Medicago
CAN,2023-11-02,Moderna
CAN,2023-11-02,Novavax
CAN,2023-11-02,Oxford/AstraZeneca
CAN,2023-11-02,Pfizer/BioNTech
CAN,2023-11-03,Johnson&Johnson
CAN,2023-11-03,Medicago
CAN,2023-11-03,Moderna
CAN,2023-11-03,Novavax
CAN,2023-11-03,Oxford/AstraZeneca
CAN,2023-11-03,Pfizer/BioNTech
CAN,2023-11-04,Johnson&Johnson
CAN,2023-11-04,Medicago
CAN,2023-11-04,Moderna
CAN,2023-11-04,Novavax
CAN,2023-11-04,Oxford/AstraZeneca
CAN,2023-11-04,Pfizer/BioNTech
CAN,2023-11-05,Johnson&Johnson
CAN,2023-11-05,Medicago
CAN,2023-11-05,Moderna
CAN,2023-11-05,Novavax
CAN,2023-11-05,Oxford/AstraZeneca
CAN,2023-11-05,Pfizer/BioNTech
CAN,2023-11-06,Johnson&Johnson
CAN,2023-11-06,Medicago
CAN,2023-11-06,Moderna
CAN,2023-11-06,Novavax
CAN,2023-11-06,Oxford/AstraZeneca
CAN,2023-11-06,Pfizer/BioNTech
CAN,2023-11-07,Johnson&Johnson
CAN,2023-11-07,Medicago
CAN,2023-11-07,Moderna
CAN,2023-11-07,Novavax
CAN,2023-11-07,Oxford/AstraZeneca
CAN,2023-11-07,Pfizer/BioNTech
CAN,2023-11-08,Johnson&Johnson
CAN,2023-11-08,Medicago
CAN,2023-11-08,Moderna
CAN,2023-11-08,Novavax
CAN,2023-11-08,Oxford/AstraZeneca
CAN,2023-11-08,Pfizer/BioNTech
CAN,2023-11-09,Johnson&Johnson
CAN,2023-11-09,Medicago
CAN,2023-11-09,Moderna
CAN,2023-11-09,Novavax
CAN,2023-11-09,Oxford/AstraZeneca
CAN,2023-11-09,Pfizer/BioNTech
CAN,2023-11-10,Johnson&Johnson
CAN,2023-11-10,Medicago
CAN,2023-11-10,Moderna
CAN,2023-11-10,Novavax
CAN,2023-11-10,Oxford/AstraZeneca
CAN,2023-11-10,Pfizer/BioNTech
CAN,2023-11-11,Johnson&Johnson
CAN,2023-11-11,Medicago
CAN,2023-11-11,Moderna
CAN,2023-11-11,Novavax
CAN,2023-11-11,Oxford/AstraZeneca
CAN,2023-11-11,Pfizer/BioNTech
CAN,2023-11-12,Johnson&Johnson
CAN,2023-11-12,Medicago
CAN,2023-11-12,Moderna
CAN,2023-11-12,Novavax
CAN,2023-11-12,Oxford/AstraZeneca
CAN,2023-11-12,Pfizer/BioNTech
CAN,2023-11-13,Johnson&Johnson
CAN,2023-11-13,Medicago
CAN,2023-11-13,Moderna
CAN,2023-11-13,Novavax
CAN,2023-11-13,Oxford/AstraZeneca
CAN,2023-11-13,Pfizer/BioNTech
CAN,2023-11-14,Johnson&Johnson
CAN,2023-11-14,Medicago
CAN,2023-11-14,Moderna
CAN,2023-11-14,Novavax
CAN,2023-11-14,Oxford/AstraZeneca
CAN,2023-11-14,Pfizer/BioNTech
CAN,2023-11-15,Johnson&Johnson
CAN,2023-11-15,Medicago
CAN,2023-11-15,Moderna
CAN,2023-11-15,Novavax
CAN,2023-11-15,Oxford/AstraZeneca
CAN,2023-11-15,Pfizer/BioNTech
CAN,2023-11-16,Johnson&Johnson
CAN,2023-11-16,Medicago
CAN,2023-11-16,Moderna
CAN,2023-11-16,Novavax
CAN,2023-11-16,Oxford/AstraZeneca
CAN,2023-11-16,Pfizer/BioNTech
CAN,2023-11-17,Johnson&Johnson
CAN,2023-11-17,Medicago
CAN,2023-11-17,Moderna
CAN,2023-11-17,Novavax
CAN,2023-11-17,Oxford/AstraZeneca
CAN,2023-11-17,Pfizer/BioNTech
CAN,2023-11-18,Johnson&Johnson
CAN,2023-11-18,Medicago
CAN,2023-11-18,Moderna
CAN,2023-11-18,Novavax
CAN,2023-11-18,Oxford/AstraZeneca
CAN,2023-11-18,Pfizer/BioNTech
CAN,2023-11-19,Johnson&Johnson
CAN,2023-11-19,Medicago
CAN,2023-11-19,Moderna
CAN,2023-11-19,Novavax
CAN,2023-11-19,Oxford/AstraZeneca
CAN,2023-11-19,Pfizer/BioNTech
CAN,2023-11-20,Johnson&Johnson
CAN,2023-11-20,Medicago
CAN,2023-11-20,Moderna
CAN,2023-11-20,Novavax
CAN,2023-11-20,Oxford/AstraZeneca
CAN,2023-11-20,Pfizer/BioNTech
CAN,2023-11-21,Johnson&Johnson
CAN,2023-11-21,Medicago
CAN,2023-11-21,Moderna
CAN,2023-11-21,Novavax
CAN,2023-11-21,Oxford/AstraZeneca
CAN,2023-11-21,Pfizer/BioNTech
CAN,2023-11-22,Johnson&Johnson
CAN,2023-11-22,Medicago
CAN,2023-11-22,Moderna
CAN,2023-11-22,Novavax
CAN,2023-11-22,Oxford/AstraZeneca
CAN,2023-11-22,Pfizer/BioNTech
CAN,2023-11-23,Johnson&Johnson
CAN,2023-11-23,Medicago
CAN,2023-11-23,Moderna
CAN,2023-11-23,Novavax
CAN,2023-11-23,Oxford/AstraZeneca
CAN,2023-11-23,Pfizer/BioNTech
CAN,2023-11-24,Johnson&Johnson
CAN,2023-11-24,Medicago
CAN,2023-11-24,Moderna
CAN,2023-11-24,Novavax
CAN,2023-11-24,Oxford/AstraZeneca
CAN,2023-11-24,Pfizer/BioNTech
CAN,2023-11-25,Johnson&Johnson
CAN,2023-11-25,Medicago
CAN,2023-11-25,Moderna
CAN,2023-11-25,Novavax
CAN,2023-11-25,Oxford/AstraZeneca
CAN,2023-11-25,Pfizer/BioNTech
CAN,2023-11-26,Johnson&Johnson
CAN,2023-11-26,Medicago
CAN,2023-11-26,Moderna
CAN,2023-11-26,Novavax
CAN,2023-11-26,Oxford/AstraZeneca
CAN,2023-11-26,Pfizer/BioNTech
CAN,2023-11-27,Johnson&Johnson
CAN,2023-11-27,Medicago
CAN,2023-11-27,Moderna
CAN,2023-11-27,Novavax
CAN,2023-11-27,Oxford/AstraZeneca
CAN,2023-11-27,Pfizer/BioNTech
CAN,2023-11-28,Johnson&Johnson
CAN,2023-11-28,Medicago
CAN,2023-11-28,Moderna
CAN,2023-11-28,Novavax
CAN,2023-11-28,Oxford/AstraZeneca
CAN,2023-11-28,Pfizer/BioNTech
CAN,2023-11-29,Johnson&Johnson
CAN,2023-11-29,Medicago
CAN,2023-11-29,Moderna
CAN,2023-11-29,Novavax
CAN,2023-11-29,Oxford/AstraZeneca
CAN,2023-11-29,Pfizer/BioNTech
CAN,2023-11-30,Johnson&Johnson
CAN,2023-11-30,Medicago
CAN,2023-11-30,Moderna
CAN,2023-11-30,Novavax
CAN,2023-11-30,Oxford/AstraZeneca
CAN,2023-11-30,Pfizer/BioNTech
CAN,2023-12-01,Johnson&Johnson
CAN,2023-12-01,Medicago
CAN,2023-12-01,Moderna
CAN,2023-12-01,Novavax
CAN,2023-12-01,Oxford/AstraZeneca
CAN,2023-12-01,Pfizer/BioNTech
CAN,2023-12-02,Johnson&Johnson
CAN,2023-12-02,Medicago
CAN,2023-12-02,Moderna
CAN,2023-12-02,Novavax
CAN,2023-12-02,Oxford/AstraZeneca
CAN,2023-12-02,Pfizer/BioNTech
CAN,2023-12-03,Johnson&Johnson
CAN,2023-12-03,Medicago
CAN,2023-12-03,Moderna
CAN,2023-12-03,Novavax
CAN,2023-12-03,Oxford/AstraZeneca
CAN,2023-12-03,Pfizer/BioNTech
CAN,2023-12-04,Johnson&Johnson
CAN,2023-12-04,Medicago
CAN,2023-12-04,Moderna
CAN,2023-12-04,Novavax
CAN,2023-12-04,Oxford/AstraZeneca
CAN,2023-12-04,Pfizer/BioNTech
CAN,2023-12-05,Johnson&Johnson
CAN,2023-12-05,Medicago
CAN,2023-12-05,Moderna
CAN,2023-12-05,Novavax
CAN,2023-12-05,Oxford/AstraZeneca
CAN,2023-12-05,Pfizer/BioNTech
CAN,2023-12-06,Johnson&Johnson
CAN,2023-12-06,Medicago
CAN,2023-12-06,Moderna
CAN,2023-12-06,Novavax
CAN,2023-12-06,Oxford/AstraZeneca
CAN,2023-12-06,Pfizer/BioNTech
CAN,2023-12-07,Johnson&Johnson
CAN,2023-12-07,Medicago
CAN,2023-12-07,Moderna
CAN,2023-12-07,Novavax
CAN,2023-12-07,Oxford/AstraZeneca
CAN,2023-12-07,Pfizer/BioNTech
CAN,2023-12-08,Johnson&Johnson
CAN,2023-12-08,Medicago
CAN,2023-12-08,Moderna
CAN,2023-12-08,Novavax
CAN,2023-12-08,Oxford/AstraZeneca
CAN,2023-12-08,Pfizer/BioNTech
CAN,2023-12-09,Johnson&Johnson
CAN,2023-12-09,Medicago
CAN,2023-12-09,Moderna
CAN,2023-12-09,Novavax
CAN,2023-12-09,Oxford/AstraZeneca
CAN,2023-12-09,Pfizer/BioNTech
CAN,2023-12-10,Johnson&Johnson
CAN,2023-12-10,Medicago
CAN,2023-12-10,Moderna
CAN,2023-12-10,Novavax
CAN,2023-12-10,Oxford/AstraZeneca
CAN,2023-12-10,Pfizer/BioNTech
CAN,2023-12-11,Johnson&Johnson
CAN,2023-12-11,Medicago
CAN,2023-12-11,Moderna
CAN,2023-12-11,Novavax
CAN,2023-12-11,Oxford/AstraZeneca
CAN,2023-12-11,Pfizer/BioNTech
CAN,2023-12-12,Johnson&Johnson
CAN,2023-12-12,Medicago
CAN,2023-12-12,Moderna
CAN,2023-12-12,Novavax
CAN,2023-12-12,Oxford/AstraZeneca
CAN,2023-12-12,Pfizer/BioNTech
CAN,2023-12-13,Johnson&Johnson
CAN,2023-12-13,Medicago
CAN,2023-12-13,Moderna
CAN,2023-12-13,Novavax
CAN,2023-12-13,Oxford/AstraZeneca
CAN,2023-12-13,Pfizer/BioNTech
CAN,2023-12-14,Johnson&Johnson
CAN,2023-12-14,Medicago
CAN,2023-12-14,Moderna
CAN,2023-12-14,Novavax
CAN,2023-12-14,Oxford/AstraZeneca
CAN,2023-12-14,Pfizer/BioNTech
CAN,2023-12-15,Johnson&Johnson
CAN,2023-12-15,Medicago
CAN,2023-12-15,Moderna
CAN,2023-12-15,Novavax
CAN,2023-12-15,Oxford/AstraZeneca
CAN,2023-12-15,Pfizer/BioNTech
CAN,2023-12-16,Johnson&Johnson
CAN,2023-12-16,Medicago
CAN,2023-12-16,Moderna
CAN,2023-12-16,Novavax
CAN,2023-12-16,Oxford/AstraZeneca
CAN,2023-12-16,Pfizer/BioNTech
CAN,2023-12-17,Johnson&Johnson
CAN,2023-12-17,Medicago
CAN,2023-12-17,Moderna
CAN,2023-12-17,Novavax
CAN,2023-12-17,Oxford/AstraZeneca
CAN,2023-12-17,Pfizer/BioNTech
CAN,2023-12-18,Johnson&Johnson
CAN,2023-12-18,Medicago
CAN,2023-12-18,Moderna
CAN,2023-12-18,Novavax
CAN,2023-12-18,Oxford/AstraZeneca
CAN,2023-12-18,Pfizer/BioNTech
CAN,2023-12-19,Johnson&Johnson
CAN,2023-12-19,Medicago
CAN,2023-12-19,Moderna
CAN,2023-12-19,Novavax
CAN,2023-12-19,Oxford/AstraZeneca
CAN,2023-12-19,Pfizer/BioNTech
CAN,2023-12-20,Johnson&Johnson
CAN,2023-12-20,Medicago
CAN,2023-12-20,Moderna
CAN,2023-12-20,Novavax
CAN,2023-12-20,Oxford/AstraZeneca
CAN,2023-12-20,Pfizer/BioNTech
CAN,2023-12-27,Johnson&Johnson
CAN,2023-12-27,Medicago
CAN,2023-12-27,Moderna
CAN,2023-12-27,Novavax
CAN,2023-12-27,Oxford/AstraZeneca
CAN,2023-12-27,Pfizer/BioNTech
CAN,2023-12-28,Johnson&Johnson
CAN,2023-12-28,Medicago
CAN,2023-12-28,Moderna
CAN,2023-12-28,Novavax
CAN,2023-12-28,Oxford/AstraZeneca
CAN,2023-12-28,Pfizer/BioNTech
CAN,2023-12-29,Johnson&Johnson
CAN,2023-12-29,Medicago
CAN,2023-12-29,Moderna
CAN,2023-12-29,Novavax
