location,date,vaccine
Canada,2023-12-11,Medicago
Canada,2023-12-11,Moderna
Canada,2023-12-11,Novavax
Canada,2023-12-11,Oxford/AstraZeneca
Canada,2023-12-11,Pfizer/BioNTech
Canada,2023-12-12,Johnson&Johnson
Canada,2023-12-12,Medicago
Canada,2023-12-12,Moderna
Canada,2023-12-12,Novavax
Canada,2023-12-12,Oxford/AstraZeneca
Canada,2023-12-12,Pfizer/BioNTech
Canada,2023-12-13,Johnson&Johnson
Canada,2023-12-13,Medicago
Canada,2023-12-13,Moderna
Canada,2023-12-13,Novavax
Canada,2023-12-13,Oxford/AstraZeneca
Canada,2023-12-13,Pfizer/BioNTech
Canada,2023-12-14,Johnson&Johnson
Canada,2023-12-14,Medicago
Canada,2023-12-14,Moderna
Canada,2023-12-14,Novavax
Canada,2023-12-14,Oxford/AstraZeneca
Canada,2023-12-14,Pfizer/BioNTech
Canada,2023-12-15,Johnson&Johnson
Canada,2023-12-15,Medicago
Canada,2023-12-15,Moderna
Canada,2023-12-15,Novavax
Canada,2023-12-15,Oxford/AstraZeneca
Canada,2023-12-15,Pfizer/BioNTech
Canada,2023-12-16,Johnson&Johnson
Canada,2023-12-16,Medicago
Canada,2023-12-16,Moderna
Canada,2023-12-16,Novavax
Canada,2023-12-16,Oxford/AstraZeneca
Canada,2023-12-16,Pfizer/BioNTech
Canada,2023-12-17,Johnson&Johnson
Canada,2023-12-17,Medicago
Canada,2023-12-17,Moderna
Canada,2023-12-17,Novavax
Canada,2023-12-17,Oxford/AstraZeneca
Canada,2023-12-17,Pfizer/BioNTech
Canada,2023-12-18,Johnson&Johnson
Canada,2023-12-18,Medicago
Canada,2023-12-18,Moderna
Canada,2023-12-18,Novavax
Canada,2023-12-18,Oxford/AstraZeneca
Canada,2023-12-18,Pfizer/BioNTech
Canada,2023-12-19,Johnson&Johnson
Canada,2023-12-19,Medicago
Canada,2023-12-19,Moderna
Canada,2023-12-19,Novavax
Canada,2023-12-19,Oxford/AstraZeneca
Canada,2023-12-19,Pfizer/BioNTech
Canada,2023-12-20,Johnson&Johnson
Canada,2023-12-20,Medicago
Canada,2023-12-20,Moderna
Canada,2023-12-20,Novavax
Canada,2023-12-20,Oxford/AstraZeneca
Canada,2023-12-20,Pfizer/BioNTech
Canada,2023-12-27,Johnson&Johnson
Canada,2023-12-27,Medicago
Canada,2023-12-27,Moderna
Canada,2023-12-27,Novavax
Canada,2023-12-27,Oxford/AstraZeneca
Canada,2023-12-27,Pfizer/BioNTech
Canada,2023-12-28,Johnson&Johnson
Canada,2023-12-28,Medicago
Canada,2023-12-28,Moderna
Canada,2023-12-28,Novavax
Canada,2023-12-28,Oxford/AstraZeneca
Canada,2023-12-28,Pfizer/BioNTech
Canada,2023-12-29,Johnson&Johnson
Canada,2023-12-29,Medicago
Canada,2023-12-29,Moderna
Canada,2023-12-29,Novavax
Canada,2023-12-29,Oxford/AstraZeneca
Canada,2023-12-29,Pfizer/BioNTech
Canada,2023-12-30,Johnson&Johnson
Canada,2023-12-30,Medicago
Canada,2023-12-30,Moderna
Canada,2023-12-30,Novavax
Canada,2023-12-30,Oxford/AstraZeneca
Canada,2023-12-30,Pfizer/BioNTech
Canada,2023-12-31,Johnson&Johnson
Canada,2023-12-31,Medicago
Canada,2023-12-31,Moderna
Canada,2023-12-31,Novavax
Canada,2023-12-31,Oxford/AstraZeneca
Canada,2023-12-31,Pfizer/BioNTech
Canada,2024-01-01,Johnson&Johnson
Canada,2024-01-01,Medicago
Canada,2024-01-01,Moderna
Canada,2024-01-01,Novavax
Canada,2024-01-01,Oxford/AstraZeneca
Canada,2024-01-01,Pfizer/BioNTech
Canada,2024-01-02,Johnson&Johnson
Canada,2024-01-02,Medicago
Canada,2024-01-02,Moderna
Canada,2024-01-02,Novavax
Canada,2024-01-02,Oxford/AstraZeneca
Canada,2024-01-02,Pfizer/BioNTech
Canada,2024-01-03,Johnson&Johnson
Canada,2024-01-03,Medicago
Canada,2024-01-03,Moderna
Canada,2024-01-03,Novavax
Canada,2024-01-03,Oxford/AstraZeneca
Canada,2024-01-03,Pfizer/BioNTech
Canada,2024-01-04,Johnson&Johnson
Canada,2024-01-04,Medicago
Canada,2024-01-04,Moderna
Canada,2024-01-04,Novavax
Canada,2024-01-04,Oxford/AstraZeneca
Canada,2024-01-04,Pfizer/BioNTech
Canada,2024-01-05,Johnson&Johnson
Canada,2024-01-05,Medicago
Canada,2024-01-05,Moderna
Canada,2024-01-05,Novavax
Canada,2024-01-05,Oxford/AstraZeneca
Canada,2024-01-05,Pfizer/BioNTech
Canada,2024-01-06,Johnson&Johnson
Canada,2024-01-06,Medicago
Canada,2024-01-06,Moderna
Canada,2024-01-06,Novavax
Canada,2024-01-06,Oxford/AstraZeneca
Canada,2024-01-06,Pfizer/BioNTech
Canada,2024-01-07,Johnson&Johnson
Canada,2024-01-07,Medicago
Canada,2024-01-07,Moderna
Canada,2024-01-07,Novavax
Canada,2024-01-07,Oxford/AstraZeneca
Canada,2024-01-07,Pfizer/BioNTech
Canada,2024-01-08,Johnson&Johnson
Canada,2024-01-08,Medicago
Canada,2024-01-08,Moderna
Canada,2024-01-08,Novavax
Canada,2024-01-08,Oxford/AstraZeneca
Canada,2024-01-08,Pfizer/BioNTech
Canada,2024-01-09,Johnson&Johnson
Canada,2024-01-09,Medicago
Canada,2024-01-09,Moderna
Canada,2024-01-09,Novavax
Canada,2024-01-09,Oxford/AstraZeneca
Canada,2024-01-09,Pfizer/BioNTech
Canada,2024-01-10,Johnson&Johnson
Canada,2024-01-10,Medicago
Canada,2024-01-10,Moderna
Canada,2024-01-10,Novavax
Canada,2024-01-10,Oxford/AstraZeneca
Canada,2024-01-10,Pfizer/BioNTech
Canada,2024-01-11,Johnson&Johnson
Canada,2024-01-11,Medicago
Canada,2024-01-11,Moderna
Canada,2024-01-11,Novavax
Canada,2024-01-11,Oxford/AstraZeneca
Canada,2024-01-11,Pfizer/BioNTech
Canada,2024-01-12,Johnson&Johnson
Canada,2024-01-12,Medicago
Canada,2024-01-12,Moderna
Canada,2024-01-12,Novavax
Canada,2024-01-12,Oxford/AstraZeneca
Canada,2024-01-12,Pfizer/BioNTech
Canada,2024-01-13,Johnson&Johnson
Canada,2024-01-13,Medicago
Canada,2024-01-13,Moderna
Canada,2024-01-13,Novavax
Canada,2024-01-13,Oxford/AstraZeneca
Canada,2024-01-13,Pfizer/BioNTech
Canada,2024-01-14,Johnson&Johnson
Canada,2024-01-14,Medicago
Canada,2024-01-14,Moderna
Canada,2024-01-14,Novavax
Canada,2024-01-14,Oxford/AstraZeneca
Canada,2024-01-14,Pfizer/BioNTech
Canada,2024-01-15,Johnson&Johnson
Canada,2024-01-15,Medicago
Canada,2024-01-15,Moderna
Canada,2024-01-15,Novavax
Canada,2024-01-15,Oxford/AstraZeneca
Canada,2024-01-15,Pfizer/BioNTech
Canada,2024-01-16,Johnson&Johnson
Canada,2024-01-16,Medicago
Canada,2024-01-16,Moderna
Canada,2024-01-16,Novavax
Canada,2024-01-16,Oxford/AstraZeneca
Canada,2024-01-16,Pfizer/BioNTech
Canada,2024-01-17,Johnson&Johnson
Canada,2024-01-17,Medicago
Canada,2024-01-17,Moderna
Canada,2024-01-17,Novavax
Canada,2024-01-17,Oxford/AstraZeneca
Canada,2024-01-17,Pfizer/BioNTech
Canada,2024-01-18,Johnson&Johnson
Canada,2024-01-18,Medicago
Canada,2024-01-18,Moderna
Canada,2024-01-18,Novavax
Canada,2024-01-18,Oxford/AstraZeneca
Canada,2024-01-18,Pfizer/BioNTech
Canada,2024-01-19,Johnson&Johnson
Canada,2024-01-19,Medicago
Canada,2024-01-19,Moderna
Canada,2024-01-19,Novavax
Canada,2024-01-19,Oxford/AstraZeneca
Canada,2024-01-19,Pfizer/BioNTech
Canada,2024-01-20,Johnson&Johnson
Canada,2024-01-20,Medicago
Canada,2024-01-20,Moderna
Canada,2024-01-20,Novavax
Canada,2024-01-20,Oxford/AstraZeneca
Canada,2024-01-20,Pfizer/BioNTech
Canada,2024-01-21,Johnson&Johnson
Canada,2024-01-21,Medicago
Canada,2024-01-21,Moderna
Canada,2024-01-21,Novavax
Canada,2024-01-21,Oxford/AstraZeneca
Canada,2024-01-21,Pfizer/BioNTech
Canada,2024-01-22,Johnson&Johnson
Canada,2024-01-22,Medicago
Canada,2024-01-22,Moderna
Canada,2024-01-22,Novavax
Canada,2024-01-22,Oxford/AstraZeneca
Canada,2024-01-22,Pfizer/BioNTech
Canada,2024-01-23,Johnson&Johnson
Canada,2024-01-23,Medicago
Canada,2024-01-23,Moderna
Canada,2024-01-23,Novavax
Canada,2024-01-23,Oxford/AstraZeneca
Canada,2024-01-23,Pfizer/BioNTech
Canada,2024-01-24,Johnson&Johnson
Canada,2024-01-24,Medicago
Canada,2024-01-24,Moderna
Canada,2024-01-24,Novavax
Canada,2024-01-24,Oxford/AstraZeneca
Canada,2024-01-24,Pfizer/BioNTech
Canada,2024-01-25,Johnson&Johnson
Canada,2024-01-25,Medicago
Canada,2024-01-25,Moderna
Canada,2024-01-25,Novavax
Canada,2024-01-25,Oxford/AstraZeneca
Canada,2024-01-25,Pfizer/BioNTech
Canada,2024-01-26,Johnson&Johnson
Canada,2024-01-26,Medicago
Canada,2024-01-26,Moderna
Canada,2024-01-26,Novavax
Canada,2024-01-26,Oxford/AstraZeneca
Canada,2024-01-26,Pfizer/BioNTech
Canada,2024-01-27,Johnson&Johnson
Canada,2024-01-27,Medicago
Canada,2024-01-27,Moderna
Canada,2024-01-27,Novavax
Canada,2024-01-27,Oxford/AstraZeneca
Canada,2024-01-27,Pfizer/BioNTech
Canada,2024-01-28,Johnson&Johnson
Canada,2024-01-28,Medicago
Canada,2024-01-28,Moderna
Canada,2024-01-28,Novavax
Canada,2024-01-28,Oxford/AstraZeneca
Canada,2024-01-28,Pfizer/BioNTech
Canada,2024-01-29,Johnson&Johnson
Canada,2024-01-29,Medicago
Canada,2024-01-29,Moderna
Canada,2024-01-29,Novavax
Canada,2024-01-29,Oxford/AstraZeneca
Canada,2024-01-29,Pfizer/BioNTech
Canada,2024-01-30,Johnson&Johnson
Canada,2024-01-30,Medicago
Canada,2024-01-30,Moderna
Canada,2024-01-30,Novavax
Canada,2024-01-30,Oxford/AstraZeneca
Canada,2024-01-30,Pfizer/BioNTech
Canada,2024-01-31,Johnson&Johnson
Canada,2024-01-31,Medicago
Canada,2024-01-31,Moderna
Canada,2024-01-31,Novavax
Canada,2024-01-31,Oxford/AstraZeneca
Canada,2024-01-31,Pfizer/BioNTech
Canada,2024-02-01,Johnson&Johnson
Canada,2024-02-01,Medicago
Canada,2024-02-01,Moderna
Canada,2024-02-01,Novavax
Canada,2024-02-01,Oxford/AstraZeneca
Canada,2024-02-01,Pfizer/BioNTech
Canada,2024-02-02,Johnson&Johnson
Canada,2024-02-02,Medicago
Canada,2024-02-02,Moderna
Canada,2024-02-02,Novavax
Canada,2024-02-02,Oxford/AstraZeneca
Canada,2024-02-02,Pfizer/BioNTech
Canada,2024-02-03,Johnson&Johnson
Canada,2024-02-03,Medicago
Canada,2024-02-03,Moderna
Canada,2024-02-03,Novavax
Canada,2024-02-03,Oxford/AstraZeneca
Canada,2024-02-03,Pfizer/BioNTech
Canada,2024-02-04,Johnson&Johnson
Canada,2024-02-04,Medicago
Canada,2024-02-04,Moderna
Canada,2024-02-04,Novavax
Canada,2024-02-04,Oxford/AstraZeneca
Canada,2024-02-04,Pfizer/BioNTech
Canada,2024-02-05,Johnson&Johnson
Canada,2024-02-05,Medicago
Canada,2024-02-05,Moderna
Canada,2024-02-05,Novavax
Canada,2024-02-05,Oxford/AstraZeneca
Canada,2024-02-05,Pfizer/BioNTech
Canada,2024-02-06,Johnson&Johnson
Canada,2024-02-06,Medicago
Canada,2024-02-06,Moderna
Canada,2024-02-06,Novavax
Canada,2024-02-06,Oxford/AstraZeneca
Canada,2024-02-06,Pfizer/BioNTech
Canada,2024-02-07,Johnson&Johnson
Canada,2024-02-07,Medicago
Canada,2024-02-07,Moderna
Canada,2024-02-07,Novavax
Canada,2024-02-07,Oxford/AstraZeneca
Canada,2024-02-07,Pfizer/BioNTech
Canada,2024-02-08,Johnson&Johnson
Canada,2024-02-08,Medicago
Canada,2024-02-08,Moderna
Canada,2024-02-08,Novavax
Canada,2024-02-08,Oxford/AstraZeneca
Canada,2024-02-08,Pfizer/BioNTech
Canada,2024-02-09,Johnson&Johnson
Canada,2024-02-09,Medicago
Canada,2024-02-09,Moderna
Canada,2024-02-09,Novavax
Canada,2024-02-09,Oxford/AstraZeneca
Canada,2024-02-09,Pfizer/BioNTech
Canada,2024-02-10,Johnson&Johnson
Canada,2024-02-10,Medicago
Canada,2024-02-10,Moderna
Canada,2024-02-10,Novavax
Canada,2024-02-10,Oxford/AstraZeneca
Canada,2024-02-10,Pfizer/BioNTech
Canada,2024-02-11,Johnson&Johnson
Canada,2024-02-11,Medicago
Canada,2024-02-11,Moderna
Canada,2024-02-11,Novavax
Canada,2024-02-11,Oxford/AstraZeneca
Canada,2024-02-11,Pfizer/BioNTech
Canada,2024-02-12,Johnson&Johnson
Canada,2024-02-12,Medicago
Canada,2024-02-12,Moderna
Canada,2024-02-12,Novavax
Canada,2024-02-12,Oxford/AstraZeneca
Canada,2024-02-12,Pfizer/BioNTech
Canada,2024-02-13,Johnson&Johnson
Canada,2024-02-13,Medicago
Canada,2024-02-13,Moderna
Canada,2024-02-13,Novavax
Canada,2024-02-13,Oxford/AstraZeneca
Canada,2024-02-13,Pfizer/BioNTech
Canada,2024-02-14,Johnson&Johnson
Canada,2024-02-14,Medicago
Canada,2024-02-14,Moderna
Canada,2024-02-14,Novavax
Canada,2024-02-14,Oxford/AstraZeneca
Canada,2024-02-14,Pfizer/BioNTech
Canada,2024-02-15,Johnson&Johnson
Canada,2024-02-15,Medicago
Canada,2024-02-15,Moderna
Canada,2024-02-15,Novavax
Canada,2024-02-15,Oxford/AstraZeneca
Canada,2024-02-15,Pfizer/BioNTech
Canada,2024-02-16,Johnson&Johnson
Canada,2024-02-16,Medicago
Canada,2024-02-16,Moderna
Canada,2024-02-16,Novavax
Canada,2024-02-16,Oxford/AstraZeneca
Canada,2024-02-16,Pfizer/BioNTech
Canada,2024-02-17,Johnson&Johnson
Canada,2024-02-17,Medicago
Canada,2024-02-17,Moderna
Canada,2024-02-17,Novavax
Canada,2024-02-17,Oxford/AstraZeneca
Canada,2024-02-17,Pfizer/BioNTech
Canada,2024-02-18,Johnson&Johnson
Canada,2024-02-18,Medicago
Canada,2024-02-18,Moderna
Canada,2024-02-18,Novavax
Canada,2024-02-18,Oxford/AstraZeneca
Canada,2024-02-18,Pfizer/BioNTech
Canada,2024-02-19,Johnson&Johnson
Canada,2024-02-19,Medicago
Canada,2024-02-19,Moderna
Canada,2024-02-19,Novavax
Canada,2024-02-19,Oxford/AstraZeneca
Canada,2024-02-19,Pfizer/BioNTech
Canada,2024-02-20,Johnson&Johnson
Canada,2024-02-20,Medicago
Canada,2024-02-20,Moderna
Canada,2024-02-20,Novavax
Canada,2024-02-20,Oxford/AstraZeneca
Canada,2024-02-20,Pfizer/BioNTech
Canada,2024-02-21,Johnson&Johnson
Canada,2024-02-21,Medicago
Canada,2024-02-21,Moderna
Canada,2024-02-21,Novavax
Canada,2024-02-21,Oxford/AstraZeneca
Canada,2024-02-21,Pfizer/BioNTech
Canada,2024-02-22,Johnson&Johnson
Canada,2024-02-22,Medicago
Canada,2024-02-22,Moderna
Canada,2024-02-22,Novavax
Canada,2024-02-22,Oxford/AstraZeneca
Canada,2024-02-22,Pfizer/BioNTech
Canada,2024-02-23,Johnson&Johnson
Canada,2024-02-23,Medicago
Canada,2024-02-23,Moderna
Canada,2024-02-23,Novavax
Canada,2024-02-23,Oxford/AstraZeneca
Canada,2024-02-23,Pfizer/BioNTech
Canada,2024-02-24,Johnson&Johnson
Canada,2024-02-24,Medicago
Canada,2024-02-24,Moderna
Canada,2024-02-24,Novavax
Canada,2024-02-24,Oxford/AstraZeneca
Canada,2024-02-24,Pfizer/BioNTech
Canada,2024-02-25,Johnson&Johnson
Canada,2024-02-25,Medicago
Canada,2024-02-25,Moderna
Canada,2024-02-25,Novavax
Canada,2024-02-25,Oxford/AstraZeneca
Canada,2024-02-25,Pfizer/BioNTech
Canada,2024-02-26,Johnson&Johnson
Canada,2024-02-26,Medicago
Canada,2024-02-26,Moderna
Canada,2024-02-26,Novavax
Canada,2024-02-26,Oxford/AstraZeneca
Canada,2024-02-26,Pfizer/BioNTech
Canada,2024-02-27,Johnson&Johnson
Canada,2024-02-27,Medicago
Canada,2024-02-27,Moderna
Canada,2024-02-27,Novavax
Canada,2024-02-27,Oxford/AstraZeneca
Canada,2024-02-27,Pfizer/BioNTech
Canada,2024-02-28,Johnson&Johnson
Canada,2024-02-28,Medicago
Canada,2024-02-28,Moderna
Canada,2024-02-28,Novavax
Canada,2024-02-28,Oxford/AstraZeneca
Canada,2024-02-28,Pfizer/BioNTech
Canada,2024-02-29,Johnson&Johnson
Canada,2024-02-29,Medicago
Canada,2024-02-29,Moderna
Canada,2024-02-29,Novavax
Canada,2024-02-29,Oxford/AstraZeneca
Canada,2024-02-29,Pfizer/BioNTech
Canada,2024-03-01,Johnson&Johnson
Canada,2024-03-01,Medicago
Canada,2024-03-01,Moderna
Canada,2024-03-01,Novavax
Canada,2024-03-01,Oxford/AstraZeneca
Canada,2024-03-01,Pfizer/BioNTech
Canada,2024-03-02,Johnson&Johnson
Canada,2024-03-02,Medicago
Canada,2024-03-02,Moderna
Canada,2024-03-02,Novavax
Canada,2024-03-02,Oxford/AstraZeneca
Canada,2024-03-02,Pfizer/BioNTech
Canada,2024-03-03,Johnson&Johnson
Canada,2024-03-03,Medicago
Canada,2024-03-03,Moderna
Canada,2024-03-03,Novavax
Canada,2024-03-03,Oxford/AstraZeneca
Canada,2024-03-03,Pfizer/BioNTech
Canada,2024-03-04,Johnson&Johnson
Canada,2024-03-04,Medicago
Canada,2024-03-04,Moderna
Canada,2024-03-04,Novavax
Canada,2024-03-04,Oxford/AstraZeneca
Canada,2024-03-04,Pfizer/BioNTech
Canada,2024-03-05,Johnson&Johnson
Canada,2024-03-05,Medicago
Canada,2024-03-05,Moderna
Canada,2024-03-05,Novavax
Canada,2024-03-05,Oxford/AstraZeneca
Canada,2024-03-05,Pfizer/BioNTech
Canada,2024-03-06,Johnson&Johnson
Canada,2024-03-06,Medicago
Canada,2024-03-06,Moderna
Canada,2024-03-06,Novavax
Canada,2024-03-06,Oxford/AstraZeneca
Canada,2024-03-06,Pfizer/BioNTech
Canada,2024-03-07,Johnson&Johnson
Canada,2024-03-07,Medicago
Canada,2024-03-07,Moderna
Canada,2024-03-07,Novavax
Canada,2024-03-07,Oxford/AstraZeneca
Canada,2024-03-07,Pfizer/BioNTech
Canada,2024-03-08,Johnson&Johnson
Canada,2024-03-08,Medicago
Canada,2024-03-08,Moderna
Canada,2024-03-08,Novavax
Canada,2024-03-08,Oxford/AstraZeneca
Canada,2024-03-08,Pfizer/BioNTech
Canada,2024-03-09,Johnson&Johnson
Canada,2024-03-09,Medicago
Canada,2024-03-09,Moderna
Canada,2024-03-09,Novavax
Canada,2024-03-09,Oxford/AstraZeneca
Canada,2024-03-09,Pfizer/BioNTech
Canada,2024-03-10,Johnson&Johnson
Canada,2024-03-10,Medicago
Canada,2024-03-10,Moderna
Canada,2024-03-10,Novavax
Canada,2024-03-10,Oxford/AstraZeneca
Canada,2024-03-10,Pfizer/BioNTech
Canada,2024-03-11,Johnson&Johnson
Canada,2024-03-11,Medicago
Canada,2024-03-11,Moderna
Canada,2024-03-11,Novavax
Canada,2024-03-11,Oxford/AstraZeneca
Canada,2024-03-11,Pfizer/BioNTech
Canada,2024-03-12,Johnson&Johnson
Canada,2024-03-12,Medicago
Canada,2024-03-12,Moderna
Canada,2024-03-12,Novavax
Canada,2024-03-12,Oxford/AstraZeneca
Canada,2024-03-12,Pfizer/BioNTech
Canada,2024-03-13,Johnson&Johnson
Canada,2024-03-13,Medicago
Canada,2024-03-13,Moderna
Canada,2024-03-13,Novavax
Canada,2024-03-13,Oxford/AstraZeneca
Canada,2024-03-13,Pfizer/BioNTech
Canada,2024-03-14,Johnson&Johnson
Canada,2024-03-14,Medicago
Canada,2024-03-14,Moderna
Canada,2024-03-14,Novavax
Canada,2024-03-14,Oxford/AstraZeneca
Canada,2024-03-14,Pfizer/BioNTech
Canada,2024-03-15,Johnson&Johnson
Canada,2024-03-15,Medicago
Canada,2024-03-15,Moderna
Canada,2024-03-15,Novavax
Canada,2024-03-15,Oxford/AstraZeneca
Canada,2024-03-15,Pfizer/BioNTech
Canada,2024-03-16,Johnson&Johnson
Canada,2024-03-16,Medicago
Canada,2024-03-16,Moderna
Canada,2024-03-16,Novavax
Canada,2024-03-16,Oxford/AstraZeneca
Canada,2024-03-16,Pfizer/BioNTech
Canada,2024-03-17,Johnson&Johnson
Canada,2024-03-17,Medicago
Canada,2024-03-17,Moderna
Canada,2024-03-17,Novavax
Canada,2024-03-17,Oxford/AstraZeneca
Canada,2024-03-17,Pfizer/BioNTech
Canada,2024-03-18,Johnson&Johnson
Canada,2024-03-18,Medicago
Canada,2024-03-18,Moderna
Canada,2024-03-18,Novavax
Canada,2024-03-18,Oxford/AstraZeneca
Canada,2024-03-18,Pfizer/BioNTech
Canada,2024-03-19,Johnson&Johnson
Canada,2024-03-19,Medicago
Canada,2024-03-19,Moderna
Canada,2024-03-19,Novavax
Canada,2024-03-19,Oxford/AstraZeneca
Canada,2024-03-19,Pfizer/BioNTech
Canada,2024-03-20,Johnson&Johnson
Canada,2024-03-20,Medicago
Canada,2024-03-20,Moderna
Canada,2024-03-20,Novavax
Canada,2024-03-20,Oxford/AstraZeneca
Canada,2024-03-20,Pfizer/BioNTech
Canada,2024-03-21,Johnson&Johnson
Canada,2024-03-21,Medicago
Canada,2024-03-21,Moderna
Canada,2024-03-21,Novavax
Canada,2024-03-21,Oxford/AstraZeneca
Canada,2024-03-21,Pfizer/BioNTech
Canada,2024-03-22,Johnson&Johnson
Canada,2024-03-22,Medicago
Canada,2024-03-22,Moderna
Canada,2024-03-22,Novavax
Canada,2024-03-22,Oxford/AstraZeneca
Canada,2024-03-22,Pfizer/BioNTech
Canada,2024-03-23,Johnson&Johnson
Canada,2024-03-23,Medicago
Canada,2024-03-23,Moderna
Canada,2024-03-23,Novavax
Canada,2024-03-23,Oxford/AstraZeneca
Canada,2024-03-23,Pfizer/BioNTech
Canada,2024-03-24,Johnson&Johnson
Canada,2024-03-24,Medicago
Canada,2024-03-24,Moderna
Canada,2024-03-24,Novavax
Canada,2024-03-24,Oxford/AstraZeneca
Canada,2024-03-24,Pfizer/BioNTech
Canada,2024-03-25,Johnson&Johnson
Canada,2024-03-25,Medicago
Canada,2024-03-25,Moderna
Canada,2024-03-25,Novavax
Canada,2024-03-25,Oxford/AstraZeneca
Canada,2024-03-25,Pfizer/BioNTech
Canada,2024-03-26,Johnson&Johnson
Canada,2024-03-26,Medicago
Canada,2024-03-26,Moderna
Canada,2024-03-26,Novavax
Canada,2024-03-26,Oxford/AstraZeneca
Canada,2024-03-26,Pfizer/BioNTech
Canada,2024-03-27,Johnson&Johnson
Canada,2024-03-27,Medicago
Canada,2024-03-27,Moderna
Canada,2024-03-27,Novavax
Canada,2024-03-27,Oxford/AstraZeneca
Canada,2024-03-27,Pfizer/BioNTech
Canada,2024-03-28,Johnson&Johnson
Canada,2024-03-28,Medicago
Canada,2024-03-28,Moderna
Canada,2024-03-28,Novavax
Canada,2024-03-28,Oxford/AstraZeneca
Canada,2024-03-28,Pfizer/BioNTech
Canada,2024-03-29,Johnson&Johnson
Canada,2024-03-29,Medicago
Canada,2024-03-29,Moderna
Canada,2024-03-29,Novavax
Canada,2024-03-29,Oxford/AstraZeneca
Canada,2024-03-29,Pfizer/BioNTech
Canada,2024-03-30,Johnson&Johnson
Canada,2024-03-30,Medicago
Canada,2024-03-30,Moderna
Canada,2024-03-30,Novavax
Canada,2024-03-30,Oxford/AstraZeneca
Canada,2024-03-30,Pfizer/BioNTech
Canada,2024-03-31,Johnson&Johnson
Canada,2024-03-31,Medicago
Canada,2024-03-31,Moderna
Canada,2024-03-31,Novavax
Canada,2024-03-31,Oxford/AstraZeneca
Canada,2024-03-31,Pfizer/BioNTech
Canada,2024-04-01,Johnson&Johnson
Canada,2024-04-01,Medicago
Canada,2024-04-01,Moderna
Canada,2024-04-01,Novavax
Canada,2024-04-01,Oxford/AstraZeneca
Canada,2024-04-01,Pfizer/BioNTech
Canada,2024-04-02,Johnson&Johnson
Canada,2024-04-02,Medicago
Canada,2024-04-02,Moderna
Canada,2024-04-02,Novavax
Canada,2024-04-02,Oxford/AstraZeneca
Canada,2024-04-02,Pfizer/BioNTech
Canada,2024-04-03,Johnson&Johnson
Canada,2024-04-03,Medicago
Canada,2024-04-03,Moderna
Canada,2024-04-03,Novavax
Canada,2024-04-03,Oxford/AstraZeneca
Canada,2024-04-03,Pfizer/BioNTech
Canada,2024-04-04,Johnson&Johnson
Canada,2024-04-04,Medicago
Canada,2024-04-04,Moderna
Canada,2024-04-04,Novavax
Canada,2024-04-04,Oxford/AstraZeneca
Canada,2024-04-04,Pfizer/BioNTech
Canada,2024-04-05,Johnson&Johnson
Canada,2024-04-05,Medicago
Canada,2024-04-05,Moderna
Canada,2024-04-05,Novavax
Canada,2024-04-05,Oxford/AstraZeneca
Canada,2024-04-05,Pfizer/BioNTech
Canada,2024-04-06,Johnson&Johnson
Canada,2024-04-06,Medicago
Canada,2024-04-06,Moderna
Canada,2024-04-06,Novavax
Canada,2024-04-06,Oxford/AstraZeneca
Canada,2024-04-06,Pfizer/BioNTech
Canada,2024-04-07,Johnson&Johnson
Canada,2024-04-07,Medicago
Canada,2024-04-07,Moderna
Canada,2024-04-07,Novavax
Canada,2024-04-07,Oxford/AstraZeneca
Canada,2024-04-07,Pfizer/BioNTech
Canada,2024-04-08,Johnson&Johnson
Canada,2024-04-08,Medicago
Canada,2024-04-08,Moderna
Canada,2024-04-08,Novavax
Canada,2024-04-08,Oxford/AstraZeneca
Canada,2024-04-08,Pfizer/BioNTech
Canada,2024-04-09,Johnson&Johnson
Canada,2024-04-09,Medicago
Canada,2024-04-09,Moderna
Canada,2024-04-09,Novavax
Canada,2024-04-09,Oxford/AstraZeneca
Canada,2024-04-09,Pfizer/BioNTech
Canada,2024-04-10,Johnson&Johnson
Canada,2024-04-10,Medicago
Canada,2024-04-10,Moderna
Canada,2024-04-10,Novavax
Canada,2024-04-10,Oxford/AstraZeneca
Canada,2024-04-10,Pfizer/BioNTech
Canada,2024-04-11,Johnson&Johnson
Canada,2024-04-11,Medicago
Canada,2024-04-11,Moderna
Canada,2024-04-11,Novavax
Canada,2024-04-11,Oxford/AstraZeneca
Canada,2024-04-11,Pfizer/BioNTech
Canada,2024-04-12,Johnson&Johnson
Canada,2024-04-12,Medicago
Canada,2024-04-12,Moderna
Canada,2024-04-12,Novavax
Canada,2024-04-12,Oxford/AstraZeneca
Canada,2024-04-12,Pfizer/BioNTech
Canada,2024-04-13,Johnson&Johnson
Canada,2024-04-13,Medicago
Canada,2024-04-13,Moderna
Canada,2024-04-13,Novavax
Canada,2024-04-13,Oxford/AstraZeneca
Canada,2024-04-13,Pfizer/BioNTech
Canada,2024-04-14,Johnson&Johnson
Canada,2024-04-14,Medicago
Canada,2024-04-14,Moderna
Canada,2024-04-14,Novavax
Canada,2024-04-14,Oxford/AstraZeneca
Canada,2024-04-14,Pfizer/BioNTech
Canada,2024-04-15,Johnson&Johnson
Canada,2024-04-15,Medicago
Canada,2024-04-15,Moderna
Canada,2024-04-15,Novavax
